"Map","Name","Guid","Entry","X","Y","DistXY"
"870","Training Target","533531","53714","853.73","1982.51","0"
"870","Training Target","533544","60931","853.51","1982.52","0"
"870","Training Target","533598","53714","760.08","2031.68","0"
"870","Training Target","533599","53714","758.25","2029.57","0"
"870","Training Target","533600","60931","758.5","2029.44","0"
"870","Training Target","533601","60931","762.77","1971.14","0"
"870","Training Target","533602","53714","756.17","1983.21","0"
"870","Training Target","533606","53714","760.58","1972.86","0"
"870","Training Target","533607","53714","762.61","1970.95","0"
"870","Training Target","533609","53714","756.22","1986","0"
"870","Training Target","533610","60931","756.45","1986.11","0"
"870","Training Target","533614","53714","757.73","1948.95","0"
"870","Training Target","533625","60931","752.42","1952.23","0"
"870","Training Target","533626","53714","759.59","1946.86","0"
"870","Training Target","533629","53714","749.77","1953.3","0"
"870","Training Target","533630","53714","752.46","1952.49","0"
"870","Trapper Ri","505818","66981","2932.06","-486.86","0"
"870","Traumatized Nectarbreeze Farmer","501256","55209","117.9","-1565.09","0"
"870","Traveling Trader","513935","65891","218.98","255.77","0"
"870","Traveling Trader","513936","65891","217.31","248.47","0"
"870","Traveling Trader","515419","65891","-214.22","1341.06","0"
"870","Trenchwing Scavenger","517242","59251","-978.95","703.96","0"
"870","Trenchwing Scavenger","517262","59251","-984.47","692.91","0"
"870","Trenchwing Scavenger","517690","59251","-973.92","592.14","0"
"870","Trenchwing Scavenger","517695","59251","-968.04","486.2","0"
"870","Tribal Alchemist","509223","60458","2985.31","345.87","0"
"870","Tribal Alchemist","509230","60458","3025.33","426.98","0"
"870","Tribal Alchemist","509241","60458","3007.73","439.4","0"
"870","Tricky Maizer","514175","57223","-492.4","641.04","0.437"
"870","Tsavo'ka","581322","72808","-444.08","-5380.88","0"
"870","Tumbleweed","508714","63027","2273.54","1372.33","0"
"870","Tumbleweed","509077","63027","1911.29","1905.3","0"
"870","Tumbleweed","511303","63027","2385.83","854.52","0.161"
"870","Tweek","506566","58237","820.02","-161.83","0.165"
"870","Twinspire Deathguard","505723","66272","-149.75","-1513.25","0"
"870","Twinspire Deathguard","505796","66272","-108.23","-1513.75","0"
"870","Twinspire Demolisher","505727","66279","-141.32","-1423.06","0"
"870","Twinspire Demolisher","505742","66279","-144.56","-1466.09","0"
"870","Twinspire Demolisher","505747","66279","-144.76","-1438.53","0"
"870","Twinspire Demolitionist","505657","66273","-185.28","-1367.14","0"
"870","Twinspire Grunt","505691","66269","-208.07","-1428.9","0"
"870","Twinspire Grunt","505731","66269","-79.12","-1415.3","0"
"870","Twinspire Grunt","505734","66269","-81.77","-1416.73","0"
"870","Twinspire Peon","500966","59979","-391.79","-1463.23","0"
"870","Twinspire Peon","500967","59979","-393.64","-1463.98","0"
"870","Twinspire Peon","500992","59979","-350.32","-1432.19","0"
"870","Twinspire Peon","500993","59979","-354.4","-1428.66","0"
"870","Twinspire Peon","500999","59979","-359.69","-1470.5","0"
"870","Twinspire Peon","501001","59979","-360.55","-1467.78","0"
"870","Twinspire Peon","501018","59979","-362.77","-1468.49","0"
"870","Twinspire Peon","501020","59979","-363.61","-1470.35","0"
"870","Twinspire Peon","505681","59979","-298.45","-1444.41","0"
"870","Twinspire Peon","505682","59979","-296.41","-1437.12","0"
"870","Twinspire Peon","505683","59979","-293.76","-1441.62","0"
"870","Twinspire Taskmaster","500949","54627","-387.74","-1463.66","0"
"870","Twisted Corpse","506088","66948","3381.36","-813.4","0"
"870","Twisted Corpse","506116","66948","3361.43","-852.19","0"
"870","Twitchheel Hoarder","513152","56538","114.19","-27.09","0"
"870","Twitchheel Hoarder","513153","56538","116.59","-25.41","0"
"870","Twitchheel Hoarder","513157","56538","117.93","-26.82","0"
"870","Twitchheel Hoarder","513178","56538","100.68","116.25","0"
"870","Twitchheel Hoarder","513179","56538","105.1","118.05","0"
"870","Twitchheel Hoarder","513181","56538","100.75","119","0"
"870","Twitchheel Hoarder","513222","56538","131.22","-38.53","0"
"870","Twitchheel Hoarder","513223","56538","140.58","-25.16","0"
"870","Twitchheel Hoarder","513224","56538","130.98","-41.69","0"
"870","Twitchheel Hoarder","513225","56538","140.87","-27.46","0"
"870","Twitchheel Hoarder","513226","56538","133.14","-40.07","0"
"870","Twitchheel Hoarder","513229","56538","155.94","-19.59","0"
"870","Twitchheel Hoarder","513230","56538","158.4","-17.63","0"
"870","Twitchheel Hoarder","513231","56538","160.42","-18.68","0"
"870","Twitchheel Hoarder","513233","56538","178.55","-46.34","0"
"870","Twitchheel Hoarder","513234","56538","178.89","-43.8","0"
"870","Twitchheel Hoarder","513235","56538","177.29","-44.99","0"
"870","Twitchheel Hoarder","513247","56538","143.24","-27.77","0"
"870","Twitchheel Sleepyhead","513227","66655","144.58","-21.01","0"
"870","Twitchheel Sleepyhead","513228","66655","142.32","-35.71","0"
"870","Twitchheel Sleepyhead","513232","66655","200.35","-13.65","0"
"870","Twitchheel Sleepyhead","513241","66655","119.89","-34.47","0"
"870","Tylen Moonfeather","517758","59049","-1125.72","-228.67","0"
"870","Uncle Deming","517174","65748","-1653.14","565.35","0"
"870","Uncle Eastwind","509473","60416","2712.91","2160.25","0"
"870","Unga Fish-Getter","519026","60299","-2818.3","968.22","0"
"870","Unga Fish-Getter","519048","60299","-2753.79","646.42","0"
"870","Unga Fish-Getter","519074","60299","-2776.29","666.29","0"
"870","Unga Fish-Getter","519078","60299","-2749.63","615.83","0.297"
"870","Unga Fish-Getter","519085","60299","-2741.77","498.28","0"
"870","Unga Fish-Getter","519086","60299","-2738.91","518.72","0"
"870","Unga Fish-Getter","519088","60299","-2758.35","488.2","0"
"870","Unga Fish-Getter","519096","60299","-2737.75","561.85","0"
"870","Unga Fish-Getter","519345","60299","-2807.73","949.6","0"
"870","Unga Treasure-Hider","518974","60357","-2820.83","590.27","0"
"870","Unga Villager","518981","60358","-2955.96","572.48","0"
"870","Unga Villager","518995","60358","-3026.82","833.46","0"
"870","Unga Villager","519295","60358","-2907.7","933.02","0"
"870","Unga Villager","519296","60358","-2906.02","930.29","0"
"870","Unga Villager","519298","60358","-2909.32","928.56","0"
"870","Unga Villager","519309","60358","-2943.02","879.39","0"
"870","Unga Villager","519311","60358","-2941.53","882.59","0"
"870","Unga Villager","519312","60358","-2935.35","920.08","0"
"870","Unga Villager","519313","60358","-2939.7","879.55","0"
"870","Unga Villager","519314","60358","-2931.28","917.96","0"
"870","Unga Villager","519315","60358","-2924.95","866.83","0"
"870","Unga Villager","519316","60358","-2917.39","916.76","0"
"870","Unga Villager","519317","60358","-2913.81","915.62","0"
"870","Unga Villager","519318","60358","-2910.38","931.26","0"
"870","Unga Villager","519349","60358","-2953.24","710.7","0"
"870","Unga Villager","519350","60358","-2953.61","708.05","0"
"870","Unga Villager","519351","60358","-2956.87","710.34","0"
"870","Unga Villager","519353","60358","-2970.13","733.59","0"
"870","Unga Villager","519354","60358","-2973.72","734.73","0"
"870","Unga Villager","519355","60358","-3008.75","816.87","0"
"870","Unga Villager","519356","60358","-3011.49","816.81","0"
"870","Unga Villager","519358","60358","-2999.73","795.31","0"
"870","Unga Villager","519363","60358","-2880.93","654.66","0"
"870","Unga Villager","519364","60358","-2876.37","640.51","0"
"870","Unga Villager","519368","60358","-2930.55","646.4","0"
"870","Unga Villager","519369","60358","-2947.09","658.55","0"
"870","Unga Villager","519370","60358","-2944.23","660.16","0"
"870","Unga Villager","519371","60358","-2942.04","657.2","0"
"870","Unga Villager","519372","60358","-2945.08","656.24","0"
"870","Unga Villager","519376","60358","-2961.94","855.22","0"
"870","Unga Villager","519377","60358","-2960.65","853.23","0"
"870","Unga Villager","519378","60358","-2951.67","842.71","0"
"870","Unga Villager","519379","60358","-2949.12","840.79","0"
"870","Unga Villager","519380","60358","-2946.42","839.54","0"
"870","Unga Villager","519381","60358","-2958.21","871.08","0"
"870","Unga Villager","519382","60358","-2956.82","873.26","0"
"870","Unga Villager","519383","60358","-2955.77","874.8","0"
"870","Unga Villager","519384","60358","-2942.09","854.17","0"
"870","Unga Villager","519385","60358","-2941.36","857.77","0"
"870","Unga Villager","519386","60358","-2926.11","846.76","0"
"870","Unga Villager","519392","60358","-2980.44","840.65","0"
"870","Unga Villager","519393","60358","-2988.86","860.27","0"
"870","Unga Villager","519394","60358","-2992.97","861.06","0"
"870","Unga Villager","519395","60358","-2918.3","783.29","0"
"870","Unga Villager","519396","60358","-2919.5","780.9","0"
"870","Unga Villager","519401","60358","-2945.91","877.79","0"
"870","Unga Villager","519402","60358","-2997.04","791.24","0"
"870","Upland Raven","506693","65629","3579.96","1665.22","0"
"870","Upland Raven","506700","65629","3526.36","1732.23","0"
"870","Upland Raven","510201","65629","3710.57","1445.2","0"
"870","Upland Raven","510207","65629","3597.18","1574.72","0"
"870","Upland Raven","510211","65629","3704.34","1318.42","0"
"870","Upland Raven","510221","65629","3652.14","1428.44","0"
"870","Upland Raven","510222","65629","3655.61","1426.32","0"
"870","Upland Raven","510223","65629","3669.16","1432.16","0"
"870","Upland Raven","510226","65629","3662.38","1426.21","0"
"870","Uruk","525761","62613","2684.48","4186.59","0"
"870","Vamuu","534008","64157","783.3","286.43","0.3"
"870","Vaultkeeper Jiaku","534012","63971","752.08","290.72","0.089"
"870","Vaultkeeper Melka","534079","63970","760.68","256.23","0.117"
"870","Vaultkeeper Pieta","534080","64023","765.67","259.85","0.183"
"870","Vaultkeeper Shan","534081","63967","763.3","259.4","0.15"
"870","Vaultkeeper Silverpaw","534082","64024","761.53","258.05","0.09"
"870","Vaultkeeper Xifa","534031","63968","743.98","282.67","0.361"
"870","Veiled Basilisk","521662","66448","2066.46","3439.57","0"
"870","Veiled Basilisk","523812","66448","1254.05","4569.05","0.144"
"870","Veronica Faraday","534077","64081","826.26","204.97","0.265"
"870","Violet Pandaren Phoenix","534199","66970","1370.14","405.68","0"
"870","Violetdown Songspinner","517312","65819","-1046.1","779.39","0"
"870","Violetdown Songspinner","517369","65819","-1926.94","1515.42","0"
"870","Violetdown Songspinner","518002","65819","-1200.71","906.11","0"
"870","Violetdown Songspinner","520877","65819","-985.63","1092.95","0"
"870","Violetdown Songspinner","520882","65819","-991.14","1110.98","0"
"870","Virgil","515403","59624","-416.76","1449.35","0"
"870","Void Flame","505590","57872","774.86","-2558.18","0"
"870","Void Flame","505706","57872","723.16","-2541.04","0"
"870","Void Flame","505795","57872","983.15","-2346.56","0"
"870","Void Flame","505842","57872","1007.46","-2295.54","0"
"870","Void Flame","505843","57872","1004.03","-2268.15","0"
"870","Void Flame","505844","57872","1013.18","-2170.19","0"
"870","Void Flame","505864","57872","1089.88","-2203.08","0"
"870","Void Flame","505865","57872","1127.55","-2219.46","0"
"870","Void Flame","505876","57872","1044.79","-2434.07","0"
"870","Void Flame","505883","57872","1284.66","-2436.31","0"
"870","Void Flame","505886","57872","1251.81","-2511.25","0"
"870","Void Flame","505888","57872","1314.99","-2446.42","0"
"870","Void Flame","505892","57872","1232.3","-2547.96","0"
"870","Void Flame","505893","57872","1212.67","-2580.51","0"
"870","Void Flame","505930","57872","1268.9","-2543.23","0"
"870","Void Flame","505941","57872","1117.18","-2463.17","0"
"870","Vor'thik Dreadsworn","528449","62813","872","2983.73","0"
"870","Vor'thik Dreadsworn","528453","62813","861.26","2989.69","0"
"870","Vor'thik Fear-Shaper","528406","62814","929.09","2989.31","0"
"870","Vor'thik Fear-Shaper","528491","62814","844.06","3037.43","0"
"870","Vor'thik Fear-Shaper","530302","62814","760.42","2970.96","0"
"870","Vor'thik Fear-Shaper","530322","62814","767.54","2971.07","0"
"870","Vor'thik Fear-Shaper","530324","62814","772.04","2958.17","0"
"870","Vor'thik Fear-Shaper","530328","62814","716.53","2933.96","0.062"
"870","Wanderer Chu","507197","64521","1685.49","331.65","0"
"870","Wandering Greenback","502717","59105","1557.53","-1828.5","0"
"870","Wandering Greenback","502752","59105","1505.8","-1856.41","0"
"870","Wandering Greenback","502775","59105","1430.67","-1951.62","0"
"870","Wandering Greenback","503261","59105","2057.12","-2265.16","0"
"870","Wandering Greenback","503274","59105","1854.18","-2328.17","0"
"870","Wandering Greenback","503278","59105","1928.12","-2305.62","0"
"870","Wandering Greenback","503284","59105","1971.85","-2292.93","0"
"870","War Serpent","1403","65336","832.5","2087.6","0"
"870","War Serpent","505329","57871","817.52","-2327.31","0"
"870","War Serpent","533551","65336","832.5","2087.6","0"
"870","Warden Chadrik","536947","73433","-748.3","-4907.64","0.227"
"870","Warden of Zhu","517039","58361","-386.52","-646.84","0"
"870","Warden of Zhu","517040","58361","-365.82","-637.83","0"
"870","Warden of Zhu","517044","58361","-412.62","-674.49","0"
"870","Warden of Zhu","517045","58361","-389.22","-675.75","0"
"870","Warden of Zhu","517047","58361","-371.36","-680.51","0"
"870","Warden of Zhu","517048","58361","-406.39","-659.48","0"
"870","Warden of Zhu","517053","58361","-393.52","-579.78","0"
"870","Warden of Zhu","517056","58361","-353.48","-611.18","0"
"870","Warden Virgil","536890","73266","-608.03","-4913.91","0.495"
"870","Waste Scavenger","523237","66194","1126.76","2579.9","0"
"870","Waste Scavenger","523238","66194","1125.23","2581.64","0"
"870","Waste Scavenger","523239","66194","1128.36","2581.72","0"
"870","Waste Scavenger","523240","66194","1120.47","2582.92","0"
"870","Waste Scavenger","523248","66194","1121.33","2579.89","0"
"870","Waste Scavenger","523249","66194","1123.64","2578.8","0"
"870","Waste Scavenger","523259","66194","1130.66","2577.2","0"
"870","Waste Scavenger","523260","66194","1126.56","2578","0"
"870","Waste Scavenger","523261","66194","1108.44","2646.08","0"
"870","Waste Scavenger","523262","66194","1110.17","2646.33","0"
"870","Waste Scavenger","523265","66194","1099.89","2670.14","0"
"870","Waste Scavenger","523266","66194","1100.64","2669.96","0"
"870","Waste Scavenger","523275","66194","1096.75","2670.91","0"
"870","Waste Scavenger","523276","66194","1099.55","2667.8","0"
"870","Waste Scavenger","523277","66194","1112.18","2646.49","0"
"870","Waste Scavenger","523278","66194","1109.41","2648.09","0"
"870","Waste Scavenger","523279","66194","1113.68","2646.91","0"
"870","Waste Scavenger","523280","66194","1109.66","2649.01","0"
"870","Waste Scavenger","523281","66194","1110.67","2648.89","0"
"870","Waste Scavenger","523282","66194","1112.79","2648.58","0"
"870","Waste Scavenger","523284","66194","1096.14","2666.47","0"
"870","Waste Scavenger","523285","66194","1097.29","2666.45","0"
"870","Waste Scavenger","523286","66194","1094.34","2669.28","0"
"870","Waste Scavenger","523287","66194","1095.67","2669.14","0"
"870","Waste Scavenger","531071","66194","-178.2","2639.94","0"
"870","Waste Scavenger","531072","66194","-177.01","2641.5","0"
"870","Waste Scavenger","531073","66194","-177.93","2642.51","0"
"870","Waste Scavenger","531074","66194","-179.77","2640.65","0"
"870","Waste Scavenger","531118","66194","-113.46","2594.98","0"
"870","Waste Scavenger","531120","66194","-109.63","2599.76","0"
"870","Waste Scavenger","531121","66194","-110.04","2601.97","0"
"870","Waste Scavenger","531122","66194","-110.67","2604.64","0"
"870","Waste Scavenger","531125","66194","-111.41","2597.15","0"
"870","Waste Scavenger","531126","66194","-113.21","2600.17","0"
"870","Waste Scavenger","531127","66194","-112.77","2591.77","0"
"870","Waste Scavenger","531128","66194","-113.9","2602.22","0"
"870","Waste Scavenger","531822","66194","-507.49","3485.6","0"
"870","Waste Scavenger","531829","66194","-503.12","3486.32","0"
"870","Waste Scavenger","531830","66194","-506.11","3485.98","0"
"870","Waste Scavenger","531847","66194","-510.11","3487.95","0"
"870","Waste Scavenger","531851","66194","-509.35","3482.53","0"
