"Map","Name","DeleteGuid","KeepGuid","Entry","X","Y","Z","ClusterSize","DeleteInBaseline","KeepInBaseline"
"870","Void Flame","505842","8168212","57872","1007.46","-2295.54","142.65","2","0","1"
"870","Void Flame","505843","8168211","57872","1004.03","-2268.15","158.05","2","0","1"
"870","Void Flame","505844","8168185","57872","1013.18","-2170.19","144.89","2","0","1"
"870","Void Flame","505864","8168180","57872","1089.88","-2203.08","148.52","2","0","1"
"870","Void Flame","505865","8168200","57872","1127.55","-2219.46","145.12","2","0","1"
"870","Void Flame","505876","8168391","57872","1044.79","-2434.07","172.64","2","0","1"
"870","Void Flame","505883","8168489","57872","1284.66","-2436.31","143.68","2","0","1"
"870","Void Flame","505886","8168483","57872","1251.81","-2511.25","143.68","2","0","1"
"870","Void Flame","505888","8168495","57872","1314.99","-2446.42","146.27","2","0","1"
"870","Void Flame","505892","8168485","57872","1232.3","-2547.96","148.94","2","0","1"
"870","Void Flame","505893","8168488","57872","1212.67","-2580.51","151.6","2","0","1"
"870","Void Flame","505930","8168492","57872","1268.9","-2543.23","149.91","2","0","1"
"870","Void Flame","505941","8168400","57872","1117.18","-2463.17","140.84","2","0","1"
"870","Void Rift","8168653","8168186","57393","1051.94","-2212.26","140.96","2","1","1"
"870","Void Rift","8168654","8168196","57393","1015.74","-2191.93","142.18","2","1","1"
"870","Vor'thik Dreadsworn","528449","8177474","62813","872","2983.73","224.15","2","0","1"
"870","Vor'thik Dreadsworn","528453","8177484","62813","861.26","2989.69","224.37","2","0","1"
"870","Vor'thik Fear-Shaper","528406","8177505","62814","929.09","2989.31","228.95","2","0","1"
"870","Vor'thik Fear-Shaper","528491","8177489","62814","844.06","3037.43","221.37","2","0","1"
"870","Vor'thik Fear-Shaper","530302","8177487","62814","760.42","2970.96","224.76","2","0","1"
"870","Vor'thik Fear-Shaper","530322","8177479","62814","767.54","2971.07","224.6","2","0","1"
"870","Vor'thik Fear-Shaper","530324","8177475","62814","772.04","2958.17","224.72","2","0","1"
"870","Wanderer Chu","507197","8169006","64521","1685.49","331.65","479.91","2","0","1"
"870","Wandering Greenback","502717","8165167","59105","1557.53","-1828.5","245.52","2","0","1"
"870","Wandering Greenback","502752","8165169","59105","1505.8","-1856.41","245.87","2","0","1"
"870","Wandering Greenback","502775","8165132","59105","1430.67","-1951.62","220.27","2","0","1"
"870","Wandering Greenback","503261","8165281","59105","2057.12","-2265.16","248.67","2","0","1"
"870","Wandering Greenback","503274","8165263","59105","1854.18","-2328.17","258.22","2","0","1"
"870","Wandering Greenback","503278","8165266","59105","1928.12","-2305.62","238.67","2","0","1"
"870","Wandering Greenback","503284","8165265","59105","1971.85","-2292.93","241.64","2","0","1"
"870","War Serpent","1403","8156502","65336","832.5","2087.6","315.97","4","1","1"
"870","War Serpent","505329","8168265","57871","817.52","-2327.31","135.06","2","0","1"
"870","War Serpent","533551","8156502","65336","832.5","2087.6","315.97","4","0","1"
"870","War Serpent","8176800","8156502","65336","832.5","2087.6","315.97","4","1","1"
"870","Warden of Zhu","517039","8180093","58361","-386.52","-646.84","117.2","2","0","1"
"870","Warden of Zhu","517040","8180102","58361","-365.82","-637.83","117.74","2","0","1"
"870","Warden of Zhu","517044","8180090","58361","-412.62","-674.49","119.12","2","0","1"
"870","Warden of Zhu","517045","8180092","58361","-389.22","-675.75","120.46","2","0","1"
"870","Warden of Zhu","517047","8158639","58361","-371.36","-680.51","121.99","3","0","1"
"870","Warden of Zhu","517048","8180091","58361","-406.39","-659.48","117.17","2","0","1"
"870","Warden of Zhu","517053","8180114","58361","-393.52","-579.78","112.1","2","0","1"
"870","Warden of Zhu","517056","8180110","58361","-353.48","-611.18","117.53","2","0","1"
"870","Warden of Zhu","8180098","8158639","58361","-371.36","-680.51","121.99","3","1","1"
"870","Warpweaver Shafiee","511210","1361","67014","1777.02","910.58","489.3","2","0","1"
"870","Waste Scavenger","523237","8177346","66194","1126.76","2579.9","310.42","2","0","1"
"870","Waste Scavenger","523238","8177343","66194","1125.23","2581.64","309.54","2","0","1"
"870","Waste Scavenger","523239","8177345","66194","1128.36","2581.72","310.39","2","0","1"
"870","Waste Scavenger","523240","8177340","66194","1120.47","2582.92","309.18","2","0","1"
"870","Waste Scavenger","523248","8177342","66194","1121.33","2579.89","309.59","2","0","1"
"870","Waste Scavenger","523249","8177341","66194","1123.64","2578.8","310.87","2","0","1"
"870","Waste Scavenger","523259","8177344","66194","1130.66","2577.2","312.37","2","0","1"
"870","Waste Scavenger","523260","8177339","66194","1126.56","2578","312.41","2","0","1"
"870","Waste Scavenger","523261","8177353","66194","1108.44","2646.08","302.76","2","0","1"
"870","Waste Scavenger","523262","8177350","66194","1110.17","2646.33","301.66","2","0","1"
"870","Waste Scavenger","523265","8177375","66194","1099.89","2670.14","305.55","2","0","1"
"870","Waste Scavenger","523266","8177376","66194","1100.64","2669.96","306.52","2","0","1"
"870","Waste Scavenger","523275","8177372","66194","1096.75","2670.91","305.55","2","0","1"
"870","Waste Scavenger","523276","8177377","66194","1099.55","2667.8","308.12","2","0","1"
"870","Waste Scavenger","523277","8177351","66194","1112.18","2646.49","301.81","2","0","1"
"870","Waste Scavenger","523278","8177357","66194","1109.41","2648.09","302.88","2","0","1"
"870","Waste Scavenger","523279","8177352","66194","1113.68","2646.91","303.03","2","0","1"
"870","Waste Scavenger","523280","8177356","66194","1109.66","2649.01","303.41","2","0","1"
"870","Waste Scavenger","523281","8177354","66194","1110.67","2648.89","303.11","2","0","1"
"870","Waste Scavenger","523282","8177355","66194","1112.79","2648.58","302.21","2","0","1"
"870","Waste Scavenger","523284","8177369","66194","1096.14","2666.47","306.35","2","0","1"
"870","Waste Scavenger","523285","8177368","66194","1097.29","2666.45","309.12","2","0","1"
"870","Waste Scavenger","523286","8177374","66194","1094.34","2669.28","305.64","2","0","1"
"870","Waste Scavenger","523287","8177373","66194","1095.67","2669.14","306.72","2","0","1"
"870","Waste Scavenger","531071","8176241","66194","-178.2","2639.94","171.08","2","0","1"
"870","Waste Scavenger","531072","8176245","66194","-177.01","2641.5","170.51","2","0","1"
"870","Waste Scavenger","531073","8176255","66194","-177.93","2642.51","170.82","2","0","1"
"870","Waste Scavenger","531074","8176243","66194","-179.77","2640.65","171.22","2","0","1"
"870","Waste Scavenger","531118","8176226","66194","-113.46","2594.98","166.96","2","0","1"
"870","Waste Scavenger","531120","8176234","66194","-109.63","2599.76","167.71","2","0","1"
"870","Waste Scavenger","531121","8176235","66194","-110.04","2601.97","166.67","2","0","1"
"870","Waste Scavenger","531122","8176242","66194","-110.67","2604.64","166.05","2","0","1"
"870","Waste Scavenger","531125","8176228","66194","-111.41","2597.15","167.77","2","0","1"
"870","Waste Scavenger","531126","8176229","66194","-113.21","2600.17","167.07","2","0","1"
"870","Waste Scavenger","531127","8176221","66194","-112.77","2591.77","167.63","2","0","1"
"870","Waste Scavenger","531128","8176230","66194","-113.9","2602.22","167.53","2","0","1"
"870","Waste Scavenger","531822","8179059","66194","-507.49","3485.6","186.67","2","0","1"
"870","Waste Scavenger","531829","8179060","66194","-503.12","3486.32","184.98","2","0","1"
"870","Waste Scavenger","531830","8179058","66194","-506.11","3485.98","186.2","2","0","1"
"870","Waste Scavenger","531847","8179056","66194","-510.11","3487.95","186.81","2","0","1"
"870","Waste Scavenger","531851","8179061","66194","-509.35","3482.53","184.32","2","0","1"
"870","Waste Scavenger","531852","8179062","66194","-512.04","3481.91","183.43","2","0","1"
"870","Waste Scavenger","531857","8179055","66194","-502.13","3491.16","184.53","2","0","1"
"870","Waste Scavenger","531858","8179057","66194","-504.76","3490.71","184.59","2","0","1"
"870","Wasteland Calf","531882","8178975","66595","-1141.53","3332.73","73.34","2","0","1"
"870","Wasteland Calf","531883","8178974","66595","-1138.89","3328.02","72.72","2","0","1"
"870","Wasteland Calf","531884","8178973","66595","-1138.72","3322.38","72.77","2","0","1"
"870","Wasteland Yak","531885","8178976","66549","-1146.71","3325.6","76.82","2","0","1"
"870","Wasteland Yak","531886","8175831","66549","-1142.69","3279.92","73.72","2","0","1"
"870","Wastewalker Shu","527473","8177650","66739","76.04","3190.32","215.9","2","0","1"
"870","Water Spirit","533980","8155879","67006","930.26","337.26","506.17","2","0","1"
"870","Water Spirit","533991","8155878","67006","930.1","335.75","505.99","2","0","1"
"870","Water Spirit","535212","8155684","67006","1583.12","919.04","473.78","2","0","1"
"870","Water Sprite","502381","8163093","62930","2366.56","-341.83","317.75","2","0","1"
"870","Water Sprite","502388","8163101","62930","2366.98","-267.77","321.9","2","0","1"
"870","Water Sprite","502394","8163120","62930","2266.59","-361.31","317.5","2","0","1"
"870","Water Sprite","502403","8163100","62930","2326.1","-294.17","304.76","2","0","1"
"870","Water Sprite","502405","8163105","62930","2439.54","-273.21","323.5","2","0","1"
"870","Water Sprite","502406","8163106","62930","2436.39","-268.64","323.24","2","0","1"
"870","Water Sprite","502410","8163111","62930","2397.91","-222.78","304.09","2","0","1"
"870","Water Sprite","502418","8163089","62930","2432.68","-349.33","314.79","2","0","1"
"870","Water Sprite","502421","8163073","62930","2435.65","-379.87","319.51","2","0","1"
"870","Water Sprite","502422","8163074","62930","2443.82","-381.07","320.03","2","0","1"
"870","Water Sprite","502423","8163072","62930","2449.4","-350.8","314.93","2","0","1"
"870","Watershaper Sharu","534091","8155916","64104","866.64","209.4","521.94","2","0","1"
"870","Waterspeaker Gorai","507576","8170150","60973","1922.27","151.81","476.08","2","0","1"
"870","Wayward Ancestor","502117","8163729","65794","3025.77","-1607.09","244.5","2","0","1"
"870","Wayward Ancestor","502171","8163721","65794","3045.69","-1580.82","243.01","2","0","1"
"870","Weeping Widow","500261","8164614","65653","2140.74","-2542.8","10.61","2","0","1"
"870","Wei Lakebreeze","535233","8155709","64533","1582.51","946.63","424.07","2","0","1"
"870","Weng the Merciful","1040","8155722","64007","1571.42","880.63","424.1","3","1","1"
"870","Weng the Merciful","535314","8155722","64007","1571.42","880.63","424.1","3","0","1"
"870","Whetstone","507809","8170475","59403","3069.95","787.38","527.53","2","0","1"
"870","Whippie Jennson","534120","8155909","64123","879.05","241.71","503.2","2","0","1"
"870","Whispercloud's Balloon","510261","8170624","63355","3943.28","868.75","416.52","2","0","1"
"870","Whispercloud's Balloon","510643","8170625","63363","4168.35","866.3","163.41","2","0","1"
"870","White Crane","534565","8155750","58450","1485","620.44","414.69","2","0","1"
"870","White Crane","534579","8156029","58450","1006.24","563.22","394.04","2","0","1"
"870","Widow's Web","500248","8164613","65634","2123.64","-2566.44","-0.38","2","0","1"
"870","Widowspawn","8164605","8164604","65658","2179.71","-2578.64","3","2","1","1"
"870","Widowspawn","8164623","8164622","65658","2118.53","-2565.57","-2.63","2","1","1"
"870","Wild Cloudrunner","525231","8171837","62267","3818.11","5432.62","162.86","2","0","1"
"870","Wild Mountain Goat","506915","8171794","60242","3488.85","1139.13","734","2","0","1"
"870","Wild Mountain Goat","511654","8171064","60242","3390.1","1172.2","697.88","2","0","1"
"870","Wild Shaghorn","512007","635","58892","-267.85","1671.21","213.52","2","0","1"
"870","Wild Shaghorn","512008","1404","58892","-288.71","1595.31","221.77","2","0","1"
"870","Wild Shaghorn","512009","1405","58892","-280.21","1693.93","199.49","2","0","1"
"870","Wild Shaghorn","512010","1424","58892","22.46","1808.89","220.92","2","0","1"
"870","Wild Shaghorn","512011","1407","58892","-205.74","1736.45","212.12","2","0","1"
"870","Wild Shaghorn","512012","1411","58892","-113.05","1808.07","221.5","2","0","1"
"870","Wild Shaghorn","512013","1410","58892","-183.92","1794.56","198.99","2","0","1"
"870","Wild Shaghorn","512014","1412","58892","-41.31","1840.55","201.09","2","0","1"
"870","Wild Shaghorn","512015","1426","58892","367.25","2091.22","220.96","2","0","1"
"870","Wild Shaghorn","512016","1419","58892","124.72","1804.52","197.85","2","0","1"
"870","Wild Shaghorn","512017","1409","58892","-168.84","1714.25","242.61","2","0","1"
"870","Wild Shaghorn","512019","1414","58892","140.07","1803.39","202.29","2","0","1"
"870","Wild Shaghorn","512025","1406","58892","-254.88","1710.28","200.86","2","0","1"
"870","Wild Shaghorn","512027","1413","58892","136.37","1801.37","201.98","2","0","1"
"870","Wild Shaghorn","512028","634","58892","-195.09","1825.85","187.7","2","0","1"
"870","Wild Shaghorn","512042","1415","58892","135.26","1805.35","201.58","2","0","1"
"870","Wild Shaghorn","512044","1408","58892","-120.93","1863.54","209.35","2","0","1"
"870","Wild Shaghorn","513466","1418","58892","122.85","1839.9","185.33","2","0","1"
"870","Wild Shaghorn","513467","1416","58892","127.23","1840.54","184.9","2","0","1"
"870","Wild Shaghorn","513468","1417","58892","123.92","1842.19","184.65","2","0","1"
"870","Wild Shaghorn","513479","1425","58892","360.23","1991.84","200.39","2","0","1"
"870","Wild Shaghorn","513481","565","58892","108.56","1861.42","174.69","2","0","1"
"870","Wild Shaghorn","513809","1421","58892","8.92","1792.21","228.07","2","0","1"
"870","Wild Shaghorn","513810","1422","58892","10.27","1796.99","224.44","2","0","1"
"870","Wild Shaghorn","513811","1420","58892","2.09","1783.93","236.85","2","0","1"
"870","Wild Shaghorn","513812","1423","58892","13.33","1794.68","225.13","2","0","1"
"870","Wild Spike Sprite","506889","8171313","60550","3002.9","2455.57","616.94","2","0","1"
"870","Wild Spike Sprite","510432","8171314","60550","2960.51","2494.5","601.22","2","0","1"
"870","Wildscale Herbalist","511946","8158866","58216","-352.88","-280.37","116.32","2","0","1"
"870","Wildscale Herbalist","511949","8158887","58216","-378.31","-300.84","121.21","3","0","1"
"870","Wildscale Herbalist","516564","8158863","58216","-380.38","-255.34","129.85","2","0","1"
"870","Wildscale Herbalist","516567","8158857","58216","-374.71","-226.57","133.36","2","0","1"
"870","Wildscale Herbalist","517471","8180152","58216","-442.47","-355.67","107.18","2","0","1"
"870","Wildscale Herbalist","8180185","8158887","58216","-378.31","-300.84","121.21","3","1","1"
"870","Wildscale Hunter","8180180","8158879","58900","-403.75","-304.49","156.26","2","1","1"
"870","Wildscale Poacher","511938","8158651","58899","-263.14","-480.09","164.24","2","0","1"
"870","Wildscale Poacher","516523","8158949","58899","-692.66","14.18","156.43","2","0","1"
"870","Wildscale Poacher","516579","8158880","58899","-402.4","-299.76","156.69","3","0","1"
"870","Wildscale Poacher","516580","8158878","58899","-408.74","-303.24","156.47","3","0","1"
"870","Wildscale Poacher","517807","8158929","58899","-701.14","-130.04","158.09","2","0","1"
"870","Wildscale Poacher","518569","8180296","58899","-704.59","-133.85","157.45","2","0","1"
